년-월-일,출처 플랫폼,카테고리,성별,연령대,직업군,지역_시,지역_구,제목,접속 시간,사용 시간,검색사이트 URL,언론사 ID,언론사 이름,기사번호,플랫폼 기준 색션,매칭 키워드 
2025-01-02,네이버,뉴스,남성,50대,블루칼라,충남,청양군,"새해, 금연이 목표라면?…수분 섭취·검은콩 등 식단 조절 필수",2025-01-02 21:01,21,https://n.news.naver.com/article/662/0000059232?cds=news_edit,478,농민신문,59232,생활,검은콩
2025-01-02,네이버,뉴스,남성,20대,,서울,성동구,"새해, 금연이 목표라면?…수분 섭취·검은콩 등 식단 조절 필수",2025-01-02 18:30,9,https://n.news.naver.com/article/662/0000059232?cds=news_edit,478,농민신문,59232,생활,검은콩
2025-01-02,네이버,뉴스,남성,20대,,서울,성동구,"새해, 금연이 목표라면?…수분 섭취·검은콩 등 식단 조절 필수",2025-01-02 18:30,26,https://n.news.naver.com/article/662/0000059232?cds=news_edit,478,농민신문,59232,생활,검은콩
2025-01-02,네이버,뉴스,남성,20대,,서울,성동구,"새해, 금연이 목표라면?…수분 섭취·검은콩 등 식단 조절 필수",2025-01-02 18:31,13,https://n.news.naver.com/article/662/0000059232?cds=news_edit,478,농민신문,59232,생활,검은콩
2025-01-02,기타,뉴스,남성,40대,화이트칼라,서울,송파구,서학개미 열풍에 증권사 수수료 수익 ‘쑥’…국내 주식 따라잡는다,2025-01-02 08:06,31,https://m.dailian.co.kr/news/view2/1447005/,718,데일리안,,,수수
2025-01-02,기타,뉴스,여성,40대,전업주부,인천,중구,염증완화에도 도움을 주며 적당히 먹는다면 몸에 좋은 노루궁뎅이버섯 효능 < 미노출 < 기사본문 - 내외경제TV,2025-01-02 13:44,28,https://www.nbntv.co.kr/news/articleView.html?idxno=131965,445,내외경제TV,,,버섯
2025-01-03,네이버,뉴스,여성,40대,전업주부,서울,양천구,"""OO 보고 안 먹으면 늙는다""?뜨끈한 대추차 한 잔 먹고 노화방지까지?",2025-01-03 16:29,6,https://n.news.naver.com/article/031/0000898387?cds=news_my,1340,아이뉴스24,898387,생활,대추
2025-01-03,네이버,뉴스,여성,50대,화이트칼라,충남,천안시 서북구,"""OO 보고 안 먹으면 늙는다""?뜨끈한 대추차 한 잔 먹고 노화방지까지?",2025-01-03 21:54,4,https://n.news.naver.com/article/031/0000898387?cds=news_my,1340,아이뉴스24,898387,생활,대추
2025-01-03,네이버,뉴스,여성,40대,화이트칼라,서울,강동구,"""기름값보다 싸잖아요""…성심당 딸기시루 3배 웃돈 붙여 되팔고, 사고",2025-01-03 15:26,7,https://n.news.naver.com/article/023/0003878926?type=journalists,1836,조선일보,3878926,사회,딸기
2025-01-03,네이버,뉴스,여성,40대,화이트칼라,서울,강동구,"""기름값보다 싸잖아요""…성심당 딸기시루 3배 웃돈 붙여 되팔고, 사고",2025-01-03 14:58,33,https://n.news.naver.com/article/023/0003878926?type=journalists,1836,조선일보,3878926,사회,딸기
2025-01-03,네이버,뉴스,남성,20대,,경기,수원시 권선구,"""깻잎은 한국인만 먹습니다""…외국인을 위한 한국 소개서",2025-01-03 01:25,5,https://n.news.naver.com/article/421/0007999044?cds=news_my,491,뉴스1,7999044,생활,깻잎
2025-01-03,다음,뉴스,여성,60대,화이트칼라,충남,홍성군,[벼 재배면적 조정제] 전체 벼농가 대상…이행땐 혜택 제공도,2025-01-03 05:06,77,https://v.daum.net/v/20250103050138697,478,농민신문,2.03E+16,,재배
2025-01-03,네이버,뉴스,남성,50대,블루칼라,충남,청양군,‘레드향’ 등 만감류 열과 직접적 원인은 ‘시설 내 고온’,2025-01-03 21:25,334,https://n.news.naver.com/article/662/0000059315?cds=news_edit,478,농민신문,59315,경제,레드향
2025-01-03,네이버,뉴스,남성,30대,기타,울산,울주군,‘레드향’ 등 만감류 열과 직접적 원인은 ‘시설 내 고온’,2025-01-03 10:32,13,https://n.news.naver.com/article/662/0000059315?cds=news_edit,478,농민신문,59315,경제,레드향
2025-01-03,다음,뉴스,남성,40대,블루칼라,충남,아산시,‘배달의민족’ 새 대표에 김범석…“중개수수료 상생안 차질 없이 실행”,2025-01-03 05:59,12,https://v.daum.net/v/20250102144520667,2210,한겨레,2.03E+16,,수수
2025-01-03,네이버,뉴스,여성,50대,화이트칼라,인천,서구,‘아보카도 오일 한 스푼’ 이런 사람에게 좋다,2025-01-03 13:09,9,https://n.news.naver.com/article/020/0003607646?cds=news_my,752,동아일보,3607646,"생활,IT",아보카도
2025-01-03,네이버,뉴스,여성,40대,화이트칼라,광주,북구,‘아보카도 오일 한 스푼’ 이런 사람에게 좋다,2025-01-03 12:29,17,https://n.news.naver.com/article/020/0003607646?cds=news_my,752,동아일보,3607646,"생활,IT",아보카도
2025-01-03,네이버,뉴스,여성,40대,블루칼라,서울,은평구,‘아보카도 오일 한 스푼’ 이런 사람에게 좋다,2025-01-03 10:55,116,https://n.news.naver.com/article/020/0003607646?cds=news_my,752,동아일보,3607646,"생활,IT",아보카도
2025-01-03,네이버,뉴스,여성,40대,전업주부,인천,부평구,‘아보카도 오일 한 스푼’ 이런 사람에게 좋다,2025-01-03 11:38,41,https://n.news.naver.com/article/020/0003607646,752,동아일보,3607646,"생활,IT",아보카도
2025-01-03,네이버,뉴스,여성,60대,전업주부,부산,연제구,강달러 호재에도 수출 농산물 ‘속빈 강정’,2025-01-03 08:19,7,https://n.news.naver.com/article/662/0000059289?cds=news_edit,478,농민신문,59289,경제,농산물
2025-01-03,다음,뉴스,여성,60대,화이트칼라,인천,서구,국내 주식시장서 바뀌는 3가지… 거래세·배당·공모펀드,2025-01-03 15:37,43,https://v.daum.net/v/20250103073932666,1833,조선비즈,2.03E+16,,가지
2025-01-03,다음,뉴스,남성,60대,블루칼라,서울,구로구,국내 주식시장서 바뀌는 3가지… 거래세·배당·공모펀드,2025-01-03 15:20,35,https://v.daum.net/v/20250103073932666,1833,조선비즈,2.03E+16,,가지
2025-01-03,다음,뉴스,남성,60대,화이트칼라,서울,서초구,국내 주식시장서 바뀌는 3가지… 거래세·배당·공모펀드,2025-01-03 10:29,62,https://v.daum.net/v/20250103073932666,1833,조선비즈,2.03E+16,,가지
2025-01-03,다음,뉴스,남성,60대,블루칼라,경기,용인시 처인구,국내 주식시장서 바뀌는 3가지… 거래세·배당·공모펀드,2025-01-03 09:09,51,https://v.daum.net/v/20250103073932666,1833,조선비즈,2.03E+16,,가지
2025-01-03,다음,뉴스,남성,30대,화이트칼라,대전,유성구,국내 주식시장서 바뀌는 3가지… 거래세·배당·공모펀드,2025-01-03 08:33,47,https://v.daum.net/v/20250103073932666,1833,조선비즈,2.03E+16,,가지
2025-01-03,기타,뉴스,여성,50대,전업주부,서울,도봉구,국내 주식시장서 바뀌는 3가지… 거래세·배당·공모펀드 - 조선비즈,2025-01-03 08:18,29,https://biz.chosun.com/stock/stock_general/2025/01/03/ZL7XMK4Z2RAHPOOGFTQ2PNNWZQ/?kakao_from=mainnews,1833,조선비즈,,,가지
2025-01-03,다음,뉴스,여성,50대,화이트칼라,부산,동래구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 23:52,2,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,50대,화이트칼라,부산,동래구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 23:52,15,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,50대,화이트칼라,부산,동래구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 23:52,71,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,60대,전업주부,서울,강동구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 22:05,10,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,50대,화이트칼라,인천,서구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 23:36,3,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,50대,화이트칼라,서울,마포구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 23:00,105,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,50대,전업주부,강원,춘천시,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 23:06,98,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,50대,블루칼라,대전,유성구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 21:06,67,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,50대,전업주부,충남,천안시 동남구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 21:26,16,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,60대,,강원,횡성군,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 21:32,12,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,50대,블루칼라,충남,청양군,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 21:43,33,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,60대,블루칼라,서울,구로구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 19:50,237,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,40대,화이트칼라,서울,서초구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 20:09,4,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,50대,블루칼라,대전,서구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 20:12,203,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,50대,전업주부,경기,안산시 상록구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 20:12,45,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,30대,학생,서울,강동구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 20:34,5,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,60대,전업주부,서울,영등포구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 20:44,4,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,40대,기타,서울,은평구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 20:52,3,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,60대,,서울,중구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 21:09,66,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,남성,60대,블루칼라,광주,북구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 19:22,100,https://v.daum.net/v/20250103185841711,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,60대,전업주부,대구,동구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 22:33,1,https://v.daum.net/v/20250103185841711?x_imp=dG9yb3NfbXRvcF9uZXdzX3RvcGlzc3VlX2NiYW5kaXQ=&x_hk=NzI0NDkzZDg0ZjlkMjE3MTc3,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,다음,뉴스,여성,60대,전업주부,대구,동구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 22:33,35,https://v.daum.net/v/20250103185841711?x_imp=dG9yb3NfbXRvcF9uZXdzX3RvcGlzc3VlX2NiYW5kaXQ=&x_hk=NzI0NDkzZDg0ZjlkMjE3MTc3,2048,코메디닷컴,2.03E+16,,땅콩
2025-01-03,네이버,뉴스,여성,40대,화이트칼라,광주,북구,"들기름, 참기름, 땅콩기름 넣어 먹었더니...몸에 어떤 변화가?",2025-01-03 22:58,12,https://n.news.naver.com/article/296/0000085440?cds=news_edit,2048,코메디닷컴,85440,생활,땅콩
2025-01-03,네이버,뉴스,여성,60대,전업주부,부산,연제구,"딸기. 귤도 '금값'.. ""폭염.열대야 탓""",2025-01-03 20:38,8,https://n.news.naver.com/article/659/0000029117?cds=news_edit,1792,전주mbc,29117,사회,딸기
2025-01-03,네이버,뉴스,여성,50대,전업주부,경북,구미시,"딸기. 귤도 '금값'.. ""폭염.열대야 탓""",2025-01-03 23:07,25,https://n.news.naver.com/article/659/0000029117?type=editn,1792,전주mbc,29117,사회,딸기
2025-01-03,네이버,뉴스,여성,50대,,전북,남원시,메리츠證 ‘수수료 무료’ 예탁자산 3조 돌파,2025-01-03 13:48,1,https://n.news.naver.com/article/016/0002410917?cds=news_my,2307,헤럴드경제,2410917,경제,수수
2025-01-03,다음,뉴스,남성,50대,화이트칼라,서울,성북구,"부모가 배추 싣는 사이에···차 안 혼자 있던 두 살배기, 숨진 채 발견",2025-01-03 12:34,52,https://v.daum.net/v/20250102213022394,1092,서울경제,2.03E+16,,배추
2025-01-03,다음,뉴스,여성,50대,전업주부,충남,천안시 동남구,"부모가 배추 싣는 사이에···차 안 혼자 있던 두 살배기, 숨진 채 발견",2025-01-03 09:05,11,https://v.daum.net/v/20250102213022394,1092,서울경제,2.03E+16,,배추
2025-01-03,다음,뉴스,여성,40대,화이트칼라,인천,부평구,"부모가 배추 싣는 사이에···차 안 혼자 있던 두 살배기, 숨진 채 발견",2025-01-03 09:24,28,https://v.daum.net/v/20250102213022394,1092,서울경제,2.03E+16,,배추
2025-01-03,다음,뉴스,여성,60대,화이트칼라,서울,구로구,"부모가 배추 싣는 사이에···차 안 혼자 있던 두 살배기, 숨진 채 발견",2025-01-03 03:32,29,https://v.daum.net/v/20250102213022394,1092,서울경제,2.03E+16,,배추
2025-01-03,네이버,뉴스,남성,30대,화이트칼라,서울,양천구,"부모가 배추 싣는 사이에…차 안 혼자 있던 두 살배기, 숨진 채 발견",2025-01-03 00:00,6,https://n.news.naver.com/mnews/article/011/0004435191,1092,서울경제,4435191,사회,배추
2025-01-03,다음,뉴스,여성,60대,전업주부,서울,금천구,"양배추, 미리 썰어두면 ‘항암 성분’ 날아간다 [건강한겨레]",2025-01-03 12:54,42,https://v.daum.net/v/20250103090515666,2210,한겨레,2.03E+16,,"배추,양배추"
2025-01-03,네이버,뉴스,여성,50대,기타,서울,강서구,올해부터 '성주참외' 스티커 없앤다…연간 123억원 절감,2025-01-03 10:15,24,https://n.news.naver.com/article/001/0015139679?sid=102,1446,연합뉴스,15139679,"사회,경제",참외
2025-01-03,다음,뉴스,여성,40대,화이트칼라,서울,강동구,올해부터 '성주참외' 스티커 없앤다…연간 123억원 절감,2025-01-03 10:24,30,https://v.daum.net/v/20250103101215206,1446,연합뉴스,2.03E+16,,참외
2025-01-03,네이버,뉴스,남성,30대,학생,서울,중랑구,요즘 2030 무섭게 홍삼 찾는다...노년층 전유물서 뒤바뀐 이유[비크닉],2025-01-03 08:29,1,https://n.news.naver.com/mnews/article/025/0003412385,1893,중앙일보,3412385,경제,홍삼
2025-01-03,기타,뉴스,남성,40대,,대구,북구,요즘 2030 무섭게 홍삼 찾는다...노년층 전유물서 뒤바뀐 이유[비크닉] | 중앙일보,2025-01-03 07:54,10,https://www.joongang.co.kr/article/25304836?kakao_from=mainnews,1893,중앙일보,,,홍삼
2025-01-03,네이버,뉴스,여성,30대,화이트칼라,경기,의정부시,"진안군, 유용 미생물 6종 무상 공급…""친환경 농산물 생산""",2025-01-03 15:29,1,https://n.news.naver.com/article/001/0015140505?sid=102,1446,연합뉴스,15140505,"경제,사회",친환경
